latent_1,latent_2,latent_3
-0.12236579,-1.4086232,0.09411925
-0.16159375,-1.4679353,0.06548375
-0.420528,-1.7669015,-0.067177
-0.40446073,-1.7876093,-0.097256124
-0.33727795,-1.8133423,-0.12925714
-0.3680659,-1.7855296,-0.16348284
-0.27155477,-1.704653,-0.09210807
-0.25565106,-1.6988125,-0.09032565
-0.30450052,-1.6336601,-0.035787642
-0.13735159,-1.006387,0.8359181
0.06873338,-0.7844086,0.9555442
-0.3045953,-1.6703782,-0.025152266
-0.22697027,-1.6264927,0.011538923
-0.197347,-1.6654639,-0.09460002
-0.111036494,-1.5221412,-0.023349822
0.1384732,-0.96996444,0.65093154
0.085813925,-1.0045846,0.6771113
0.048839018,-1.0675545,0.59254926
0.37232143,-0.58808285,0.49038762
0.043740436,-1.2952259,0.18269104
0.05367355,-1.2706797,0.16717046
-0.046553448,-1.2587669,0.20058364
-0.05469866,-1.3590136,0.0512349
-0.06002851,-1.4226661,0.05809158
-0.2679456,-1.2055082,0.5948364
-0.10953362,-1.2123828,0.2714209
0.6051996,-0.11800131,-0.8030966
0.06956701,-1.237073,0.13227862
0.2717783,-1.0509691,0.16614383
0.062650606,-1.2315681,0.15941507
-0.020764425,-1.1641982,0.3430069
-0.011408165,-1.169491,0.40161604
-0.32440287,-1.3766141,0.35648388
-0.18079264,-1.4895847,0.12265664
-0.217254,-1.6711416,-0.055963457
0.060501024,-0.9288289,0.54872674
0.10821061,-1.1845629,0.14218909
-0.15778859,-1.0980091,0.57283944
-0.18250544,-1.241246,0.32742208
-0.17839964,-1.2886913,0.24403471
-0.16799243,-1.435782,0.057702243
-0.12625034,-1.3629079,0.14469343
-0.16551454,-1.3781028,0.04683441
-0.5260058,-1.9143884,-0.2515661
0.25168222,-0.70355946,0.54991287
-0.12573178,-1.4888973,-0.020157158
-0.111922815,-1.1258609,0.29372638
0.13683896,-1.0769436,0.22557467
0.119824335,-1.2497168,0.10001665
-0.207208,-0.88200265,1.0872929
-0.006556466,-1.372,0.052551806
-0.05131133,-1.1374454,0.37450355
-0.6293228,0.6445431,0.71704584
-0.4912036,1.0198412,0.5406864
-0.5130772,0.1728403,-0.08315188
-0.18698211,0.30365503,-0.20868307
-0.6544476,0.844132,0.63545686
-0.27961642,0.5263216,0.64135593
-0.6768407,-0.05509591,-0.69588584
0.5927894,-0.10617453,-0.7514135
0.4708587,0.13312966,0.049615145
0.52055645,0.16830778,0.018680274
0.5928491,0.22474813,-0.28251714
0.6284237,-0.04560238,-0.6938978
0.632485,0.7225633,0.2998256
0.5486052,0.0738104,-0.33024263
0.39918202,1.2708597,0.35036117
0.51623344,0.082488775,-0.34401566
0.6719495,0.21092367,-0.8163299
0.69417095,0.086595476,-0.8669991
-0.5072203,0.22663116,0.15033227
-0.45664555,-1.1061876,0.7635259
-0.28129584,1.8014369,1.1772015
-0.280783,-1.1633759,0.6002571
-0.29815274,-1.226917,0.5145193
-0.30342585,-1.2667031,0.41270202
-0.32206994,-1.4314926,0.10906261
-0.17391498,-0.9937783,0.60994416
-0.29588014,-1.3175273,0.24141616
-0.36504513,-1.1575866,0.6756329
-0.40128046,-1.180624,0.6440483
-0.3701089,-1.2154286,0.57783526
-0.25249153,-1.2936673,0.23805922
-0.40765172,-1.2163036,0.51076263
-0.8534258,0.014483213,-1.014317
-0.7511913,0.255812,-0.60943955
-0.70412165,0.21020395,-0.74115294
-0.721075,0.17410493,-0.6692347
-0.47231442,0.38777143,-0.6671644
-1.0323957,-0.55818146,-1.5649266
-0.3458944,-0.97994906,1.098017
-0.3014875,-0.7969511,1.2224236
-0.7470711,-1.395664,0.5274411
-0.43269426,-1.2125444,0.5896198
-0.6254328,0.283709,-0.7088129
-0.42795926,0.45316952,0.18810207
-0.50486726,0.35081047,-0.19834906
-0.55345374,0.28770047,-0.56180316
-0.4064148,0.093943775,-0.8568223
-0.46881217,0.34110445,-0.49003595
-0.23376651,0.060446918,-0.31731182
-0.5119012,0.15062249,-0.6404591
-0.38254327,0.20187157,-0.09099203
-0.55508095,-0.077406764,-0.4311574
-0.5945745,-0.03700024,0.02867657
-0.6750917,0.15829748,-0.20017058
-0.47056347,0.31559843,-0.5502637
-0.6427129,0.6531182,0.038271725
-0.3259961,0.62653595,-0.07091743
-1.1043307,0.32742673,0.18554622
-0.2686227,0.5705586,1.138979
-0.13723595,1.579675,0.3471647
1.0713578,1.3535838,0.034163535
-0.25918943,0.4571212,1.0280809
-0.38265783,0.4676227,0.5106912
-0.62365764,0.2399897,-0.26109225
-0.4900095,0.36258656,-0.89488894
-0.40561134,0.6415654,1.5169137
-0.6465021,0.37814534,-0.25543004
-0.5892766,0.21550071,-0.54767424
-0.63972515,0.22507632,-0.5569561
-0.68604344,0.28208488,-0.5765464
-0.49541408,0.29716283,0.5462161
-0.9549702,0.49731296,0.439637
-0.6569243,0.4237165,0.65768236
-0.81008655,0.38096768,0.6082024
-0.83272725,0.39371294,0.53930146
-0.9407154,0.29287916,0.4068914
-0.97623235,0.2155971,0.2966519
-0.88599664,0.262569,0.21445066
-0.9527319,0.16532367,0.11230546
-0.8748577,0.21026593,0.29063708
-0.96486336,0.75863165,-0.14820212
-0.50080675,0.92405194,-0.45367545
0.026460573,0.60596484,1.0747297
0.38078314,0.61487526,0.84013575
0.7271398,0.300191,0.5053107
0.86118037,0.32148802,0.39277846
0.81682086,0.22094053,0.35131842
0.6690663,0.16526705,0.31807417
0.9083849,-0.49267548,-0.8669359
0.8682017,-0.52944165,-0.89486974
0.85080105,-0.5567023,-0.87758106
0.89050126,-0.55468374,-0.9526543
0.89676905,-0.46705502,-0.8130712
0.9321217,-0.44306505,-0.86018795
0.9256371,-0.38468748,-0.7896226
1.0254153,-0.2813092,-0.9026001
1.6140939,0.5407147,-0.85593253
0.57965535,0.59190935,0.73503834
0.60166675,0.23160034,0.1377067
0.41000313,0.57276386,1.1695211
0.27977198,0.530569,1.1884866
0.15732376,0.726952,1.4303403
0.73264205,0.20554155,0.23525625
0.9948454,0.20917463,-0.3394608
0.9267706,-0.29672617,-0.6735465
0.8556558,-0.254974,-0.539419
0.8615369,-0.17872056,-0.4234802
0.59043664,0.50711745,1.080039
0.66605,0.5282338,0.88031346
0.8454478,0.33254272,0.3664871
0.8096098,0.20622009,0.19965297
0.8417036,0.13644391,0.080295324
0.79686743,0.15348905,0.03310597
1.0261111,-0.20924425,-0.733396
0.96219504,-0.16957244,-0.4881541
0.95753306,-0.21988758,-0.5300483
0.97060025,-0.238395,-0.5841991
1.0586642,0.07632512,-0.35084516
0.87261194,-0.041353285,-0.23516512
0.99870414,0.078552246,-0.29286432
0.9897235,-0.09926897,-0.4735204
0.9170492,-0.27145243,-0.5343898
1.0166163,-0.22849208,-0.68678313
1.0256625,-0.28516084,-0.7887433
0.7864701,0.2336201,0.14854151
1.0102766,-0.23752284,-0.9273396
0.37155086,-0.053126812,-0.053426445
0.20224874,-0.08537316,-0.05574459
0.11184578,-0.14437991,-0.14473015
0.83692485,-0.24559975,-0.8894754
1.1840892,-0.23275614,-1.1403973
0.9202153,0.05361724,-0.14826232
-0.6064585,0.7842532,1.2055132
-0.38241822,0.5146547,1.0644672
-0.37725478,0.4292783,0.98658746
-0.5682605,0.56806546,1.3181984
-2.852067,1.0553541,1.7054181
-0.32247216,0.72950405,1.4236321
-0.3547867,0.6501443,1.4064083
-0.413899,0.59388286,0.7416975
-0.36247903,0.5309388,1.3677905
-0.30189735,0.56494874,0.75598234
-0.41192728,0.6077885,1.1318521
-0.46370822,0.6383819,1.0836773
-0.54666287,0.67629606,0.88358635
-0.33899194,0.49802297,1.0899594
-0.42325264,0.61494297,1.3686924
-0.40536648,0.5250606,1.2484674
-0.3926013,0.52809995,1.2415302
-1.725248,1.4694159,1.3541782
-0.505822,0.588566,1.1338441
-1.2297026,2.044507,-0.5503549
-0.7123353,0.44533032,-0.8759009
-0.2536114,0.5888637,-0.9650243
-0.9142259,-1.6594963,0.18624586
-1.8340484,-2.1460986,0.30538875
-0.5048941,0.5702308,1.2226045
-2.715498,0.95366186,1.6311867
-0.60504204,0.6070469,1.208797
-0.45898467,0.5156755,1.225692
-0.18830712,1.1726747,0.059358418
-0.4223327,1.183742,-0.8689385
0.21582763,1.8458688,-0.27722758
0.26394016,1.0076687,-0.6020569
-0.65674883,1.5042801,-0.040358722
2.8031745,2.3296955,-3.0388608
4.447844,1.640178,-7.0655437
-0.39352566,0.42916816,1.056848
-0.44575888,0.50539774,1.1539638
-0.44727308,0.4990031,1.1209283
-0.41137034,0.48698562,1.0996249
1.0539283,2.2101796,0.4264353
0.21638022,0.22598904,-0.50233084
0.27742225,0.08154744,-0.11291063
0.18146066,0.35661602,0.085457385
0.31614727,0.43535227,0.42033678
0.21101658,0.29073387,0.76320845
0.14708118,0.4450093,0.2591179
0.2298079,0.64739925,-0.3655172
0.16420428,0.62241155,0.95434326
0.022089884,0.5413105,0.9015903
0.27321213,0.43281764,0.81778926
0.29981488,0.0994094,-0.1546275
0.37190026,0.18039435,-0.36674947
0.3382302,0.25528318,-0.03423363
0.43926305,-0.6237634,1.1319814
0.3646378,-0.86191326,0.96633667
0.38206452,-0.9223322,0.8556443
0.4327727,-0.9329092,0.6179219
0.30782217,-0.696637,1.2119167
0.37814397,-0.9038535,0.7996773
0.42127544,-1.084084,0.5446623
0.45647806,-1.286407,0.25176972
0.2450463,-1.2061644,0.3594175
0.4402849,-1.5178235,-0.1279977
0.4572243,-1.5447345,-0.112550676
0.4206397,-1.5613322,-0.09637791
0.36636955,-1.6384127,-0.1551879
0.2247626,0.30825078,-0.4316935
0.21387379,0.28079313,-0.6221394
-0.130282,1.2539628,2.6959612
0.033991978,0.8441121,-0.2853517
-0.9062286,2.0782692,2.6629555
-1.4606775,1.6363726,1.070498
-3.0373116,11.466582,-4.353727
-2.469613,9.361978,-3.6620188
-0.34650022,1.1679192,1.6202166
0.1964802,-0.65212995,1.4506233
0.07177703,0.83711857,0.6002875
0.064361975,0.27196044,0.584318
0.17925613,0.44530934,0.33080107
0.12705128,0.34468,-0.1641478
0.14881079,0.2263344,-0.5575288
0.27426642,-0.1118741,-0.98423606
0.27819067,0.06585652,-0.341765
1.4717373,1.8084829,-0.901689
0.10597853,0.7720031,-0.21328324
0.12486808,0.47200865,0.23253173
0.123591825,0.6537085,0.64768404
0.14988355,0.16529745,0.20513362
0.17245822,0.2135117,0.15399897
0.08985917,0.727868,0.39389938
0.26632136,0.48954886,-0.10566217
0.13878803,0.29146945,-0.23207492
0.24544828,-0.026709676,-0.49880713
0.075043604,0.26813596,0.6332951
0.034503266,0.078481376,-0.6111147
-0.04565163,0.44594902,-0.17973465
0.06807916,0.4483599,1.0124435
0.06591384,0.39659828,0.881985
0.15041773,0.4438793,0.8859685
0.061955377,0.53177553,1.1489844
-0.05615647,1.151814,0.16392261
0.1840847,0.30153966,0.24532253
0.16846065,0.17257088,0.032432437
-0.033689693,0.4866256,-0.35077387
0.031107113,0.83609015,1.381829
-0.033323362,0.5897848,1.415472
-0.010349348,0.5267438,1.2775166
-0.971957,2.7690241,0.50197226
-0.25682384,0.9357725,1.1795952
-0.34736305,1.5593336,1.853605
-0.2826987,1.5919726,1.8247983
0.16701071,1.0288868,1.4308112
1.0218713,1.2888954,-0.88081616
0.29777986,0.68385595,-0.79876536
0.9257142,0.4372694,0.68613344
1.8363366,0.95452696,-0.7481428
0.90103954,0.36096966,0.5131298
1.1584334,0.29577845,0.11773765
-0.8587981,0.062936485,2.2963405
-0.2799154,0.44969755,1.1795254
-0.36618906,0.4745081,0.94386226
-0.23450406,1.6134806,0.82899386
0.556872,0.88175887,-1.0317369
-1.1922928,0.99028367,1.6319089
0.048292086,0.36467916,0.96446997
-0.43143898,4.0882773,-1.638689
0.14559405,2.0746856,-0.49531955
-1.1836604,8.331804,-4.4331837
-0.027946308,1.0578008,1.3180492
-0.37622863,0.9054404,1.8192511
-3.6519856,0.9758937,2.4968414
-0.4669128,1.5151293,1.3880296
-2.456561,3.3837607,-1.3408127
-0.14080484,0.6947337,1.1683261
-0.017419413,2.7451577,0.2613874
-0.7583423,8.062348,-4.8499646
-0.45351702,0.9219449,2.005125
-0.9832745,8.090437,-4.7176504
-0.72708803,3.0434093,1.2932544
-4.307106,0.70835537,2.50082
0.09912984,1.4716446,1.2550704
-3.6585612,0.32047576,0.060137093
0.39597374,1.0747559,-1.0015678
-1.2846674,7.2915463,-4.211086
-0.33477908,0.7044367,1.4430957
-0.6273597,0.7763662,1.2817979
-4.663876,-4.143197,-4.3436403
-4.3596554,-1.718863,-0.4623465
-1.4646269,0.17524493,-1.0019271
-0.24239798,0.33801723,0.090886176
-0.3489638,0.27441484,-0.0748325
-0.4092849,0.9211528,1.1877298
-0.414182,0.8036069,0.4041949
-0.72773236,-0.15149474,-0.8535642
-0.7112313,-0.12810844,-0.84062713
-0.7576032,0.59431154,0.22999042
-0.6723216,0.2674026,-0.6347433
-0.48447186,0.6574212,1.0837905
-0.43738323,0.6565781,0.9410117
-0.42963892,0.6241501,0.5848747
-0.42188865,0.5919474,1.2342951
-0.45765382,0.5301781,1.381062
-0.46958643,0.6918339,1.3237841
-0.79860574,0.8389278,1.6166072
-1.1142541,1.461365,1.783463
-0.17465587,0.28415596,-0.77690476
-0.18632884,0.3372329,-0.8098057
-0.20559593,0.25907415,-0.86314553
-0.16334791,0.30116194,-0.7031496
-0.3110414,-0.0065997243,-1.0391424
-0.48679036,-0.100079894,-1.1211302
-0.13286908,0.31142503,0.88028616
-0.11451681,0.30581683,0.8520133
-0.3280849,-0.046671927,-1.1068609
-0.31240898,0.05250591,-1.0511942
-0.3352726,0.3732854,-0.7395111
